Provider State,DRG Definition,Provider Id,Average Total Payments,Average Covered Charges,Total Discharges
AR,377 - G.I. HEMORRHAGE W MCC,19,10506.891578947367,37117.49368421052,25.57894736842105
AR,378 - G.I. HEMORRHAGE W CC,33,6040.229696969695,20102.419090909098,48.84848484848485
AR,379 - G.I. HEMORRHAGE W/O CC/MCC,16,4273.08875,16228.287500000002,21.0
AR,389 - G.I. OBSTRUCTION W CC,23,5521.614782608696,17278.74260869565,23.782608695652176
AR,390 - G.I. OBSTRUCTION W/O CC/MCC,18,3816.1433333333334,14235.60777777778,22.166666666666668
AR,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",16,7205.645625000001,26495.778749999998,25.5625
AR,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",41,4362.980487804878,15851.816829268293,72.97560975609755
AR,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,17,5888.795882352942,21330.02352941177,20.941176470588236
AR,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,13,9843.41153846154,36219.263076923075,18.76923076923077
AR,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,16,5992.435625,21463.555,17.625
AR,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,17,23462.622352941176,68352.7394117647,48.529411764705884
AR,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,8,19106.62125,61933.35124999999,22.375
AR,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,28,12362.837500000003,40204.66464285715,198.82142857142858
AR,473 - CERVICAL SPINAL FUSION W/O CC/MCC,11,12692.2,40916.126363636366,33.72727272727273
AR,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,12,17525.32916666667,54504.76249999999,16.166666666666668
AR,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,23,10991.678260869565,36286.69217391305,45.34782608695652
AR,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,19,9049.812105263158,30384.52105263158,23.894736842105264
AR,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,11,5954.9918181818175,23113.272727272724,51.90909090909091
AR,536 - FRACTURES OF HIP & PELVIS W/O MCC,10,4047.7529999999997,11492.634,17.6
AR,552 - MEDICAL BACK PROBLEMS W/O MCC,20,4860.407999999999,16322.0495,28.3
AR,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",8,4052.3662499999996,12087.31125,15.0
AR,602 - CELLULITIS W MCC,6,8269.096666666666,24350.433333333334,15.0
AR,603 - CELLULITIS W/O MCC,40,4935.76375,14780.90075,36.65
AR,638 - DIABETES W CC,22,4869.102727272727,15681.60227272727,20.772727272727273
AR,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",19,6897.295789473683,23247.887368421052,30.263157894736842
AR,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",40,4141.448,13117.318,45.1
AR,682 - RENAL FAILURE W MCC,25,9789.064400000001,32214.861599999997,51.0
AR,683 - RENAL FAILURE W CC,31,6109.276451612903,18831.421935483875,57.83870967741935
AR,684 - RENAL FAILURE W/O CC/MCC,15,3854.5986666666663,12117.756666666664,18.8
AR,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,28,7118.150357142859,20819.7175,31.035714285714285
AR,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,40,4671.804750000001,14265.083250000001,62.7
AR,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,7,9710.029999999999,27386.539999999997,23.714285714285715
AR,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,9,5925.887777777778,19744.29111111111,21.666666666666668
AR,811 - RED BLOOD CELL DISORDERS W MCC,11,8023.973636363636,23703.146363636362,16.09090909090909
AR,812 - RED BLOOD CELL DISORDERS W/O MCC,30,4666.599666666666,14822.068666666664,35.96666666666667
AR,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,15,33842.863333333335,107459.03600000001,24.0
AR,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,7,35677.44571428571,109435.58142857144,24.857142857142858
AR,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,38,11343.572631578949,33617.25157894738,94.15789473684211
AR,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,35,6678.476571428571,20584.13685714286,42.25714285714286
AR,885 - PSYCHOSES,9,5613.250000000001,14565.338888888888,192.55555555555554
AR,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,8,4008.7187500000005,11159.175,28.875
AR,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10,9114.784000000001,26741.623,21.1
AR,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,17,3702.5982352941182,11709.313529411764,20.823529411764707
AR,948 - SIGNS & SYMPTOMS W/O MCC,21,4078.83238095238,14652.882380952382,22.904761904761905
AZ,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,16,7235.633124999999,36946.165624999994,27.375
AZ,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10,7500.161000000002,28741.661,20.6
AZ,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,25,12908.704799999998,45189.35399999999,35.36
AZ,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,35,7794.286571428573,33566.57257142857,43.08571428571429
AZ,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,30,5733.22,26881.51366666667,27.533333333333335
AZ,069 - TRANSIENT ISCHEMIA,31,5280.203548387098,26976.948387096774,39.74193548387097
AZ,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,14,6755.944285714287,28421.926428571427,15.357142857142858
AZ,101 - SEIZURES W/O MCC,22,5726.349999999999,26904.088181818184,27.59090909090909
AZ,149 - DYSEQUILIBRIUM,16,4343.686250000001,23804.368124999997,21.0
AZ,176 - PULMONARY EMBOLISM W/O MCC,31,7453.4406451612895,33280.27903225807,24.35483870967742
AZ,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,31,14718.147096774195,54797.096451612895,28.35483870967742
AZ,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,26,9823.72923076923,40116.61807692307,23.692307692307693
AZ,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,36,9281.153888888886,35899.05527777778,39.0
AZ,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,44,8155.651136363639,32772.03363636364,42.59090909090909
AZ,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,43,6851.786046511627,27999.02976744186,37.51162790697674
AZ,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,33,5022.460909090909,22232.007575757576,26.87878787878788
AZ,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,41,10345.06243902439,41777.19609756096,46.80487804878049
AZ,194 - SIMPLE PNEUMONIA & PLEURISY W CC,52,7342.881923076924,26947.551923076917,50.32692307692308
AZ,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,38,5140.082894736843,19708.326578947363,27.05263157894737
AZ,202 - BRONCHITIS & ASTHMA W CC/MCC,18,6026.066666666665,28855.607222222225,20.055555555555557
AZ,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,15,39984.28,165381.83533333332,17.866666666666667
AZ,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,37,16100.094054054056,70626.57108108107,25.7027027027027
AZ,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,27,22155.877037037033,94209.68703703705,25.296296296296298
AZ,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,25,18129.1432,75836.01000000001,20.96
AZ,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,20,14700.802,67925.804,20.1
AZ,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,30,23681.469333333334,115993.12966666667,19.5
AZ,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,38,14759.863947368423,80059.55157894739,46.89473684210526
AZ,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,13,12696.287692307691,58686.22230769231,15.923076923076923
AZ,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,18,13406.61222222222,79396.47833333333,29.11111111111111
AZ,252 - OTHER VASCULAR PROCEDURES W MCC,19,22369.603157894737,89776.24578947369,22.157894736842106
AZ,253 - OTHER VASCULAR PROCEDURES W CC,24,17451.509166666667,80871.49708333334,23.625
AZ,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,12,11673.936666666668,57157.473333333335,18.583333333333332
AZ,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",30,12783.113333333333,54538.586333333325,23.8
AZ,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",24,8382.002083333333,36499.24833333333,21.291666666666668
AZ,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",12,5973.099166666668,27479.644999999993,19.166666666666668
AZ,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",19,14320.23157894737,66116.59631578947,15.947368421052632
AZ,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",39,7755.676666666667,41616.058205128196,40.43589743589744
AZ,291 - HEART FAILURE & SHOCK W MCC,44,10660.232045454548,41209.46863636364,48.63636363636363
AZ,292 - HEART FAILURE & SHOCK W CC,47,7247.437659574472,28320.802340425533,49.234042553191486
AZ,293 - HEART FAILURE & SHOCK W/O CC/MCC,28,4710.325714285716,19751.06714285714,22.607142857142858
AZ,300 - PERIPHERAL VASCULAR DISORDERS W CC,29,6805.552413793103,25466.7675862069,20.93103448275862
AZ,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,8,4505.7275,17816.3175,16.875
AZ,303 - ATHEROSCLEROSIS W/O MCC,9,3951.3477777777784,20166.29888888889,20.22222222222222
AZ,305 - HYPERTENSION W/O MCC,19,4382.418947368421,21932.11894736842,18.36842105263158
AZ,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,36,8761.784722222223,37060.89583333334,24.61111111111111
AZ,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,42,5709.372619047618,23931.013809523814,42.11904761904762
AZ,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,43,4000.880697674419,18251.239302325586,42.93023255813954
AZ,312 - SYNCOPE & COLLAPSE,33,5194.696363636365,25425.849090909083,43.24242424242424
AZ,313 - CHEST PAIN,32,3933.6009375,21702.315625000003,36.0625
AZ,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,29,12982.57379310345,51765.56620689654,29.689655172413794
AZ,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,15,6589.154666666667,29188.469999999998,16.466666666666665
AZ,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,31,38796.91806451613,151653.75129032257,20.70967741935484
AZ,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,33,18776.73606060606,79673.93666666668,29.272727272727273
AZ,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,14,11160.854285714287,48255.979285714275,20.0
AZ,371 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,16,13952.501250000001,46723.576250000006,16.5625
AZ,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,26,8797.888076923076,32793.33461538462,22.115384615384617
AZ,377 - G.I. HEMORRHAGE W MCC,29,12651.776206896555,52560.724137931036,21.103448275862068
AZ,378 - G.I. HEMORRHAGE W CC,39,7320.0599999999995,30815.432051282052,53.794871794871796
AZ,379 - G.I. HEMORRHAGE W/O CC/MCC,14,4832.1792857142855,23363.524285714288,19.714285714285715
AZ,389 - G.I. OBSTRUCTION W CC,33,6782.4400000000005,28582.496060606056,25.818181818181817
AZ,390 - G.I. OBSTRUCTION W/O CC/MCC,23,4359.85,20208.551739130435,21.391304347826086
AZ,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",25,8684.664,36237.748400000004,25.6
AZ,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",50,5323.728399999998,23518.6558,68.92
AZ,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,27,7016.466666666666,30266.1862962963,24.11111111111111
AZ,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,22,11973.600454545453,51322.72727272727,18.727272727272727
AZ,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,10,7416.0599999999995,30991.244,14.9
AZ,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,24,27122.119583333333,110026.73875,55.208333333333336
AZ,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,20,23041.0945,89092.212,15.7
AZ,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,47,15182.500638297875,58920.131702127655,191.85106382978722
AZ,473 - CERVICAL SPINAL FUSION W/O CC/MCC,13,15024.276923076923,58713.71846153846,28.0
AZ,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,17,21383.014705882353,85683.64647058824,17.176470588235293
AZ,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,39,13356.510769230772,57054.057948717964,36.282051282051285
AZ,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,13,10388.607692307693,47138.52692307693,15.923076923076923
AZ,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,14,7013.659285714285,33854.66857142858,37.142857142857146
AZ,536 - FRACTURES OF HIP & PELVIS W/O MCC,18,4824.542777777778,20865.666666666668,19.444444444444443
AZ,552 - MEDICAL BACK PROBLEMS W/O MCC,24,5947.510833333334,27069.514999999996,30.666666666666668
AZ,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",16,4895.690625,22910.808124999996,18.0625
AZ,602 - CELLULITIS W MCC,14,10097.716428571428,36265.310000000005,17.857142857142858
AZ,603 - CELLULITIS W/O MCC,49,6301.522653061223,21043.15714285714,44.224489795918366
AZ,638 - DIABETES W CC,24,5936.417916666666,25077.703749999997,20.666666666666668
AZ,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",30,8096.619333333332,30161.003000000004,32.4
AZ,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",43,5142.2960465116275,21379.47023255814,37.95348837209303
AZ,682 - RENAL FAILURE W MCC,38,12228.812368421053,45215.16710526316,35.68421052631579
AZ,683 - RENAL FAILURE W CC,41,7371.218048780488,27511.917560975606,52.19512195121951
AZ,684 - RENAL FAILURE W/O CC/MCC,11,4270.608181818182,21774.69181818182,16.727272727272727
AZ,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,29,8034.593448275862,30580.84206896551,24.482758620689655
AZ,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,46,5726.458913043478,20640.346956521742,48.52173913043478
AZ,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,20,11622.069,45876.67649999999,23.0
AZ,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,18,7022.450000000001,28434.928888888888,20.555555555555557
AZ,811 - RED BLOOD CELL DISORDERS W MCC,11,8489.610909090909,34247.17,17.09090909090909
AZ,812 - RED BLOOD CELL DISORDERS W/O MCC,30,5716.741333333333,23164.342999999997,29.3
AZ,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,34,40799.6805882353,150285.76352941178,25.38235294117647
AZ,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,12,43223.175833333335,163713.56166666668,15.5
AZ,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,48,13783.89416666667,54751.60770833335,102.5
AZ,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,38,8216.778947368424,30411.165263157884,45.13157894736842
AZ,885 - PSYCHOSES,1,8492.17,13722.07,267.0
AZ,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,9,5375.583333333333,24401.13888888889,14.777777777777779
AZ,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,25,11075.002,46215.0996,15.96
AZ,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,18,4653.445,23280.49222222222,17.22222222222222
AZ,948 - SIGNS & SYMPTOMS W/O MCC,22,4883.725909090907,22500.162272727273,19.227272727272727
CA,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,59,8524.351864406779,60434.040338983046,27.89830508474576
CA,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,61,9592.65245901639,48324.467213114745,19.114754098360656
CA,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,165,17014.31793939394,90502.2201818182,32.36363636363637
CA,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,202,9928.518712871288,54422.52668316834,38.475247524752476
CA,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,140,7123.205714285711,43964.0337857143,25.978571428571428
CA,069 - TRANSIENT ISCHEMIA,123,6312.710081300815,41359.60048780487,27.70731707317073
CA,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,49,8011.563265306119,44535.483061224506,20.3265306122449
CA,101 - SEIZURES W/O MCC,117,6880.308888888887,40243.763333333336,22.615384615384617
CA,149 - DYSEQUILIBRIUM,34,5509.654999999999,32396.455588235287,18.676470588235293
CA,176 - PULMONARY EMBOLISM W/O MCC,91,8974.324725274728,51682.558681318704,18.197802197802197
CA,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,163,18089.04404907975,99520.90294478528,37.030674846625764
CA,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,152,12425.882105263163,69374.83953947364,28.07236842105263
CA,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,169,11344.12674556212,68649.22715976331,33.21301775147929
CA,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,216,10502.311990740742,56900.24717592593,42.68055555555556
CA,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,210,8558.348238095234,46369.461095238104,37.24285714285714
CA,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,173,6211.33578034682,35737.951329479765,27.30057803468208
CA,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,213,13194.375117370892,72026.81178403758,42.13145539906103
CA,194 - SIMPLE PNEUMONIA & PLEURISY W CC,238,8895.764327731089,46950.98516806723,50.63025210084034
CA,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,159,6051.2127044025165,36687.1210062893,24.40251572327044
CA,202 - BRONCHITIS & ASTHMA W CC/MCC,98,7571.630306122449,45792.04428571426,19.448979591836736
CA,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,114,49506.645877192976,261906.20307017528,18.18421052631579
CA,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,158,21688.50689873418,125899.85829113926,26.481012658227847
CA,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,66,27631.60893939393,144859.94984848486,23.96969696969697
CA,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,96,22450.526249999995,111053.32156250003,19.958333333333332
CA,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,76,17011.521052631582,84373.14868421054,19.05263157894737
CA,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,80,29481.308500000006,172334.67949999997,24.575
CA,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,125,17889.645279999997,110565.07248000005,48.248
CA,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,42,15151.67547619048,103867.37857142856,21.214285714285715
CA,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,48,16891.015,113508.78729166668,26.875
CA,252 - OTHER VASCULAR PROCEDURES W MCC,100,28901.952399999995,148839.68200000003,24.11
CA,253 - OTHER VASCULAR PROCEDURES W CC,90,22560.48022222222,134460.31744444437,21.4
CA,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,47,15304.927659574465,96104.44340425532,20.53191489361702
CA,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",167,15487.331736526949,84596.23377245512,25.62874251497006
CA,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",119,9649.303613445378,55374.64571428574,19.680672268907564
CA,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",51,6422.4592156862755,41351.675294117646,17.03921568627451
CA,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",67,20820.454477611947,116336.35895522384,19.73134328358209
CA,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",129,9974.809844961244,66615.27558139538,38.01550387596899
CA,291 - HEART FAILURE & SHOCK W MCC,236,13671.806906779673,69379.93813559326,61.432203389830505
CA,292 - HEART FAILURE & SHOCK W CC,245,9000.07946938775,44838.820367346954,52.75918367346939
CA,293 - HEART FAILURE & SHOCK W/O CC/MCC,171,5988.232690058477,34678.569766081884,25.07017543859649
CA,300 - PERIPHERAL VASCULAR DISORDERS W CC,115,8472.147478260871,46333.81313043477,18.565217391304348
CA,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,24,5636.544166666667,36537.61583333334,14.916666666666666
CA,303 - ATHEROSCLEROSIS W/O MCC,83,5016.379397590361,32786.33759036146,19.228915662650603
CA,305 - HYPERTENSION W/O MCC,45,5210.0015555555565,31947.82822222222,18.066666666666666
CA,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,148,11196.642162162165,60581.73175675675,25.864864864864863
CA,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,194,7132.537268041235,40169.7532474227,31.149484536082475
CA,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,168,4945.423214285712,29874.234583333327,31.148809523809526
CA,312 - SYNCOPE & COLLAPSE,171,6441.451929824563,38830.81760233917,35.514619883040936
CA,313 - CHEST PAIN,169,4879.914911242604,32293.703076923084,43.17751479289941
CA,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,139,17229.714604316552,90750.71496402881,27.007194244604317
CA,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,42,8817.535476190473,51938.10976190476,16.642857142857142
CA,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,105,51975.75400000001,266563.7924761905,21.447619047619046
CA,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,126,22668.9269047619,125344.54841269841,26.452380952380953
CA,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,54,14213.753333333332,81445.54444444443,19.166666666666668
CA,371 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,78,18263.0041025641,96189.08064102566,17.166666666666668
CA,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,90,11117.042888888891,61452.98688888888,21.122222222222224
CA,377 - G.I. HEMORRHAGE W MCC,155,15961.601483870976,82288.97761290318,25.309677419354838
CA,378 - G.I. HEMORRHAGE W CC,208,8817.157211538457,45212.31052884616,46.02884615384615
CA,379 - G.I. HEMORRHAGE W/O CC/MCC,96,6067.4428125,33016.07458333334,18.510416666666668
CA,389 - G.I. OBSTRUCTION W CC,160,8057.897250000002,44018.11962499999,24.025
CA,390 - G.I. OBSTRUCTION W/O CC/MCC,109,5466.592201834862,32502.981743119268,21.201834862385322
CA,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",132,10955.229090909086,57477.431287878775,22.681818181818183
CA,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",240,6548.773250000002,37059.19025000002,56.604166666666664
CA,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,145,8833.979379310344,47534.5435172414,21.855172413793102
CA,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,70,14337.754571428562,83772.30042857141,17.742857142857144
CA,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,67,8880.774328358211,51877.22388059703,16.388059701492537
CA,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,102,33689.012450980386,166174.94823529417,41.92156862745098
CA,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,56,27329.77017857143,152526.09142857144,18.089285714285715
