Provider State,DRG Definition,Provider Id,Average Total Payments,Average Covered Charges,Total Discharges,Average Medicare Payments
AL,237 - MAJOR CARDIOVASC PROCEDURES W MCC,14,29088.80785714286,142057.71,20.857142857142858,27433.815714285716
AL,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,22,18828.507272727275,95265.68954545456,35.90909090909091,17357.893636363642
AL,239 - AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W MCC,6,25396.958333333332,101433.58,16.833333333333332,23352.458333333332
AL,240 - AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W CC,6,13763.775000000001,54513.454999999994,16.666666666666668,13094.720000000001
AL,242 - PERMANENT CARDIAC PACEMAKER IMPLANT W MCC,7,22234.244285714285,96668.79000000001,19.0,19560.487142857142
AL,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,19,14588.883157894737,80897.22631578945,20.263157894736842,13456.716842105263
AL,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,17,12121.021764705883,73483.7517647059,19.0,10179.495294117645
AL,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,20,18159.886000000006,125324.41199999998,31.6,16708.8155
AL,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,28,11662.274642857144,94087.90749999997,63.357142857142854,9919.585000000001
AL,248 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W MCC OR 4+ VES/STENTS,4,17075.155,80540.99,19.75,16027.51
AL,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,11,10384.324545454547,83989.93727272727,20.727272727272727,9073.264545454544
AL,250 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W MCC,5,18792.224000000002,101677.198,25.4,17698.0
AL,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,11,13188.910000000002,74065.45090909091,24.0,10156.976363636362
AL,252 - OTHER VASCULAR PROCEDURES W MCC,18,19281.161111111112,93771.88888888889,28.38888888888889,18303.57722222222
AL,253 - OTHER VASCULAR PROCEDURES W CC,20,14222.963999999996,69209.1415,32.8,12639.911999999998
AL,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,12,9851.861666666666,58065.614166666666,21.083333333333332,8490.810833333335
AL,261 - CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT W CC,2,10946.14,44606.66,15.5,9781.185000000001
AL,262 - CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT W/O CC/MCC,1,8463.21,34111.68,19.0,7541.74
AL,264 - OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,14,15885.125714285716,60702.15,22.785714285714285,14608.993571428573
AL,266 - ENDOVASCULAR CARDIAC VALVE REPLACEMENT W MCC,4,50169.7775,224522.56,26.5,48468.3375
AL,267 - ENDOVASCULAR CARDIAC VALVE REPLACEMENT W/O MCC,3,36762.66333333334,152331.87,32.0,35284.07666666667
AL,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",34,9447.852647058826,53503.35147058824,29.823529411764707,8483.377352941176
AL,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",25,6006.7772,39036.8412,26.28,4753.1644
AL,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",13,4634.633846153846,37782.9376923077,18.692307692307693,3494.194615384615
AL,"283 - ACUTE MYOCARDIAL INFARCTION, EXPIRED W MCC",6,9922.165,47157.08666666667,19.0,8879.33
AL,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",20,12263.515500000003,70547.5765,30.85,10762.3805
AL,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",32,6825.215625000002,42192.7325,60.59375,5241.899375
AL,291 - HEART FAILURE & SHOCK W MCC,56,8410.25857142857,36524.917321428555,77.21428571428571,7501.454642857143
AL,292 - HEART FAILURE & SHOCK W CC,63,5815.350476190475,22964.38476190477,65.73015873015873,4849.211111111111
AL,293 - HEART FAILURE & SHOCK W/O CC/MCC,49,4243.533265306124,17562.392857142855,29.0,3266.6777551020405
AL,299 - PERIPHERAL VASCULAR DISORDERS W MCC,7,8408.815714285714,35514.974285714285,19.142857142857142,7665.610000000001
AL,300 - PERIPHERAL VASCULAR DISORDERS W CC,25,5821.150799999999,28188.978799999997,23.04,4708.9324
AL,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,9,4183.795555555555,24836.405555555553,18.0,2940.3555555555554
AL,303 - ATHEROSCLEROSIS W/O MCC,11,3892.117272727272,22342.335454545453,15.545454545454545,2809.0227272727275
AL,305 - HYPERTENSION W/O MCC,21,4031.183333333333,21474.574285714287,18.285714285714285,2808.952380952381
AL,306 - CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC,1,9995.17,46517.33,12.0,9148.33
AL,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,38,7224.315789473684,34919.70447368421,36.078947368421055,6109.0976315789485
AL,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,42,4748.8092857142865,22483.643333333337,45.023809523809526,3726.685476190477
AL,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,42,3563.5142857142864,16711.937380952382,38.857142857142854,2389.3028571428567
AL,311 - ANGINA PECTORIS,2,3445.465,25725.8,14.0,2398.795
AL,312 - SYNCOPE & COLLAPSE,45,4551.086888888889,21784.67333333333,37.62222222222222,3449.0553333333337
AL,313 - CHEST PAIN,37,4002.885945945947,21079.892432432436,37.4054054054054,2735.8413513513506
AL,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,21,11584.083333333334,57216.36047619049,29.285714285714285,9836.30761904762
AL,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,13,6378.573076923077,28161.86461538462,21.846153846153847,4533.086923076923
AL,316 - OTHER CIRCULATORY SYSTEM DIAGNOSES W/O CC/MCC,1,4156.36,16695.09,11.0,3252.0
AL,"326 - STOMACH, ESOPHAGEAL & DUODENAL PROC W MCC",3,40437.15333333333,159373.3866666667,20.0,29868.789999999997
AL,"327 - STOMACH, ESOPHAGEAL & DUODENAL PROC W CC",5,16664.606,94806.278,20.0,13828.328
AL,"328 - STOMACH, ESOPHAGEAL & DUODENAL PROC W/O CC/MCC",7,9494.575714285715,57402.557142857135,17.714285714285715,6632.592857142857
AL,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,28,28904.072857142863,158975.84035714282,25.464285714285715,26801.00678571428
AL,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,30,14369.74066666667,74155.96466666667,32.266666666666666,12157.03733333333
AL,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,19,9611.618421052632,53967.48263157894,21.789473684210527,7615.966315789475
AL,333 - RECTAL RESECTION W CC,3,14715.099999999999,74260.03333333334,12.333333333333334,13597.603333333333
AL,334 - RECTAL RESECTION W/O CC/MCC,1,8436.56,28429.44,16.0,6572.5
AL,335 - PERITONEAL ADHESIOLYSIS W MCC,1,24993.28,139811.89,18.0,23690.61
AL,336 - PERITONEAL ADHESIOLYSIS W CC,6,14943.446666666669,61682.80833333334,12.5,11685.556666666665
AL,337 - PERITONEAL ADHESIOLYSIS W/O CC/MCC,1,10677.0,44767.09,11.0,6126.55
AL,345 - MINOR SMALL & LARGE BOWEL PROCEDURES W CC,1,12085.25,51795.56,16.0,10452.38
AL,346 - MINOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,1,10899.46,36076.69,13.0,6774.31
AL,348 - ANAL & STOMAL PROCEDURES W CC,1,8377.27,41783.0,11.0,7583.45
AL,354 - HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W CC,5,10157.988000000001,50050.280000000006,14.2,8637.628
AL,355 - HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W/O CC/MCC,3,8696.083333333332,39810.49,14.0,6118.256666666667
AL,356 - OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W MCC,3,23826.936666666665,114716.32666666666,12.666666666666666,23111.943333333333
AL,357 - OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W CC,4,14103.099999999999,55211.104999999996,16.5,10572.935
AL,369 - MAJOR ESOPHAGEAL DISORDERS W CC,1,9340.82,54027.91,11.0,8156.91
AL,371 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,10,10901.297,46784.229999999996,19.2,9304.16
AL,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,22,6781.900909090909,32066.442272727265,20.772727272727273,5588.629090909091
AL,373 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W/O CC/MCC,4,5608.525000000001,21345.48,13.5,3950.0525000000002
AL,374 - DIGESTIVE MALIGNANCY W MCC,2,14081.64,64607.81,21.0,13239.185000000001
AL,375 - DIGESTIVE MALIGNANCY W CC,4,7472.36,27750.504999999997,22.0,6484.620000000001
AL,377 - G.I. HEMORRHAGE W MCC,31,10140.613548387095,56199.900967741916,31.677419354838708,9137.588387096774
AL,378 - G.I. HEMORRHAGE W CC,51,5790.679803921568,28607.79588235293,56.72549019607843,4699.011568627451
AL,379 - G.I. HEMORRHAGE W/O CC/MCC,26,4207.558076923078,18977.314615384617,20.23076923076923,2988.023076923077
AL,384 - UNCOMPLICATED PEPTIC ULCER W/O MCC,2,4906.175,29008.2,11.5,3639.9049999999997
AL,386 - INFLAMMATORY BOWEL DISEASE W CC,3,7580.45,27554.833333333332,13.666666666666666,5061.083333333333
AL,388 - G.I. OBSTRUCTION W MCC,11,9186.431818181818,42894.22909090909,17.90909090909091,8040.670000000001
AL,389 - G.I. OBSTRUCTION W CC,33,5298.017575757574,27275.409090909092,26.272727272727273,4062.7096969696963
AL,390 - G.I. OBSTRUCTION W/O CC/MCC,21,3961.7347619047614,17934.14238095238,22.0,2573.376666666667
AL,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",27,7172.414814814815,41759.7162962963,29.85185185185185,5887.539629629632
AL,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",68,4684.212941176472,20593.55249999999,71.70588235294117,3426.368676470587
AL,393 - OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC,16,10484.683125,56300.71187499999,18.4375,9279.296250000001
AL,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,30,5815.371333333333,33061.469000000005,24.233333333333334,4431.602333333333
AL,395 - OTHER DIGESTIVE SYSTEM DIAGNOSES W/O CC/MCC,10,4248.997,22688.958000000002,14.3,2718.541
AL,"405 - PANCREAS, LIVER & SHUNT PROCEDURES W MCC",1,40527.65,140621.77,31.0,32768.52
AL,"406 - PANCREAS, LIVER & SHUNT PROCEDURES W CC",1,19868.77,79403.37,65.0,16981.97
AL,"407 - PANCREAS, LIVER & SHUNT PROCEDURES W/O CC/MCC",1,13837.13,63055.04,23.0,11181.96
AL,417 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W MCC,12,14318.934166666668,87743.65916666668,15.583333333333334,12808.881666666666
AL,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,26,9538.552692307694,56363.79615384616,18.96153846153846,7827.377307692311
AL,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,16,6941.095,43839.340625000004,16.3125,5304.561875000001
AL,432 - CIRRHOSIS & ALCOHOLIC HEPATITIS W MCC,6,10369.468333333332,64714.445,17.0,9365.355000000001
AL,433 - CIRRHOSIS & ALCOHOLIC HEPATITIS W CC,1,5795.53,23360.73,15.0,5045.4
AL,435 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,4,10696.7475,52616.1,23.25,9060.92
AL,436 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W CC,4,8251.3,32440.037500000002,15.0,5825.8550000000005
AL,438 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,8,11600.557499999999,59776.939999999995,16.375,9659.78875
AL,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,25,5699.8772,30109.185599999997,17.4,4299.922799999999
AL,440 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,13,4230.88923076923,23311.69384615385,15.0,2794.9215384615386
AL,"441 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",11,11733.279999999999,60449.969999999994,21.818181818181817,9452.165454545453
AL,"442 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",7,6359.515714285714,24999.207142857143,23.285714285714285,4388.004285714285
AL,444 - DISORDERS OF THE BILIARY TRACT W MCC,5,11620.246,61870.018,15.4,8808.552
AL,445 - DISORDERS OF THE BILIARY TRACT W CC,5,7153.76,35327.212,17.8,5622.866
AL,446 - DISORDERS OF THE BILIARY TRACT W/O CC/MCC,2,4900.085,18539.515,11.5,3309.29
AL,454 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,2,45085.28,332076.56999999995,16.0,39534.095
AL,455 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,4,32573.210000000003,192369.48500000002,25.0,28107.1525
AL,457 - SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W CC,1,40531.06,124436.72,18.0,37324.39
AL,458 - SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR 9+ FUS W/O CC/MCC,1,29699.8,206586.6,15.0,27247.0
AL,459 - SPINAL FUSION EXCEPT CERVICAL W MCC,1,50761.18,227128.12,17.0,43969.71
AL,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,24,21233.75791666667,82943.42916666668,80.5,19117.242916666666
AL,"463 - WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W MCC",1,35413.82,156199.73,11.0,31229.55
AL,"464 - WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W CC",3,17191.54333333333,73041.50333333334,21.0,14376.293333333333
AL,466 - REVISION OF HIP OR KNEE REPLACEMENT W MCC,1,31149.35,133861.04,23.0,28788.04
AL,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,12,18354.623333333333,82900.92083333334,33.75,17001.022500000003
AL,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,9,15166.934444444445,82440.49333333335,24.11111111111111,12982.971111111112
AL,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,21,17833.967142857146,94616.6523809524,18.80952380952381,16400.585714285713
AL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,45,11774.439999999999,59338.08799999999,204.9777777777778,10004.34288888889
AL,471 - CERVICAL SPINAL FUSION W MCC,2,31051.785000000003,147990.695,14.5,28489.855000000003
AL,472 - CERVICAL SPINAL FUSION W CC,8,15801.143750000001,63244.33500000001,28.0,14083.093749999998
AL,473 - CERVICAL SPINAL FUSION W/O CC/MCC,23,12577.258260869565,46435.094347826096,51.91304347826087,11046.478695652175
AL,474 - AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,1,28637.42,129665.63,19.0,24918.74
AL,475 - AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,2,12885.904999999999,40898.04,11.5,9099.15
AL,478 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,2,13973.275,81901.145,16.0,12497.035
AL,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,19,16370.46157894737,72136.15368421053,21.526315789473685,15114.918421052633
AL,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,34,10864.23705882353,52471.341176470574,49.529411764705884,9525.254117647059
AL,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,21,9035.760476190477,44213.798095238104,18.38095238095238,7527.767619047619
AL,483 - MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,25,13101.551599999997,76345.01559999998,34.0,11533.7672
AL,488 - KNEE PROCEDURES W/O PDX OF INFECTION W CC/MCC,1,8710.75,27672.63,16.0,5601.25
AL,489 - KNEE PROCEDURES W/O PDX OF INFECTION W/O CC/MCC,2,7308.375,43114.494999999995,15.5,4908.87
AL,"492 - LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W MCC",1,17240.88,79891.88,17.0,15625.35
AL,"493 - LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W CC",17,11235.94588235294,52147.4288235294,20.529411764705884,9685.025294117644
AL,"494 - LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W/O CC/MCC",10,9266.011,47955.801,19.2,7185.307000000001
AL,501 - SOFT TISSUE PROCEDURES W CC,1,9386.64,41002.36,11.0,8707.36
AL,515 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC,2,19713.285,112849.845,12.5,17746.75
AL,516 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,2,13845.365,74494.56,18.0,12777.48
AL,517 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,4,11640.759999999998,46521.66499999999,11.75,9006.599999999999
AL,518 - BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,1,16774.93,103749.52,29.0,14269.55
AL,519 - BACK & NECK PROC EXC SPINAL FUSION W CC,6,9706.996666666668,37251.99166666667,20.333333333333332,8131.846666666667
AL,520 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,14,6822.795,42932.30357142857,25.928571428571427,5106.865714285714
AL,536 - FRACTURES OF HIP & PELVIS W/O MCC,18,4515.258888888889,17630.84833333333,16.666666666666668,3183.496111111112
AL,540 - OSTEOMYELITIS W CC,1,7592.83,45573.17,12.0,7067.83
AL,543 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,5,6622.294,28928.390000000003,13.8,5543.58
AL,545 - CONNECTIVE TISSUE DISORDERS W MCC,1,18843.0,92569.5,16.0,17777.0
AL,546 - CONNECTIVE TISSUE DISORDERS W CC,2,9368.310000000001,38745.58,14.0,6609.76
AL,551 - MEDICAL BACK PROBLEMS W MCC,7,8920.584285714285,41892.37,13.285714285714286,7270.7585714285715
AL,552 - MEDICAL BACK PROBLEMS W/O MCC,33,5222.42696969697,26308.461818181815,30.393939393939394,4050.309393939394
AL,554 - BONE DISEASES & ARTHROPATHIES W/O MCC,2,4641.98,20418.855,12.5,3307.4300000000003
AL,556 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,5,4903.136,27236.666000000005,18.4,3688.1059999999998
AL,"558 - TENDONITIS, MYOSITIS & BURSITIS W/O MCC",5,4846.67,26428.74,14.4,3818.792
AL,"560 - AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",1,12260.2,33587.05,20.0,6013.75
AL,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",11,4744.236363636363,22015.284545454546,18.90909090909091,3525.9054545454546
AL,573 - SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,1,22637.19,66853.44,16.0,18375.38
AL,577 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,1,13663.0,75602.77,13.0,12479.0
AL,"579 - OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC",1,13598.5,46961.71,24.0,12775.29
AL,"580 - OTHER SKIN, SUBCUT TISS & BREAST PROC W CC",2,10217.66,51448.095,16.0,8819.345000000001
AL,602 - CELLULITIS W MCC,11,8588.894545454545,44410.52363636364,19.545454545454547,7088.295454545456
AL,603 - CELLULITIS W/O MCC,62,5313.5291935483865,19980.915967741934,41.17741935483871,3867.6858064516127
AL,"605 - TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",4,4721.8025,21709.1325,20.0,3677.5924999999997
AL,607 - MINOR SKIN DISORDERS W/O MCC,1,6138.81,33651.19,16.0,5486.81
AL,"617 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC",3,10834.33,38676.42333333333,15.666666666666666,9039.416666666666
AL,620 - O.R. PROCEDURES FOR OBESITY W CC,4,10392.759999999998,63369.167499999996,16.75,8699.544999999998
AL,621 - O.R. PROCEDURES FOR OBESITY W/O CC/MCC,9,9009.226666666666,60844.882222222215,31.0,7119.863333333334
AL,"627 - THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W/O CC/MCC",1,4650.08,31560.58,12.0,3193.25
AL,"628 - OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W MCC",2,17833.39,52947.994999999995,12.0,17192.36
AL,637 - DIABETES W MCC,17,8209.963529411765,35790.15235294117,22.529411764705884,6887.168823529411
AL,638 - DIABETES W CC,36,5002.083055555556,21827.13916666666,27.22222222222222,3906.801666666667
AL,639 - DIABETES W/O CC/MCC,12,3971.2508333333335,16068.298333333334,16.833333333333332,2806.8208333333337
AL,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",31,6804.734516129031,35595.098064516125,34.67741935483871,5613.351612903225
AL,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",64,4397.496249999999,18421.514843749996,40.65625,3327.6854687500004
AL,642 - INBORN AND OTHER DISORDERS OF METABOLISM,1,17525.82,168091.82,11.0,15177.64
AL,643 - ENDOCRINE DISORDERS W MCC,2,11516.735,43328.58,16.5,9268.735
AL,644 - ENDOCRINE DISORDERS W CC,3,6907.170000000001,21866.233333333334,18.0,5670.88
AL,645 - ENDOCRINE DISORDERS W/O CC/MCC,1,4528.08,20183.75,12.0,3481.75
AL,652 - KIDNEY TRANSPLANT,1,29793.55,218095.15,124.0,22167.7
AL,654 - MAJOR BLADDER PROCEDURES W CC,1,19279.91,111195.18,11.0,17758.82
AL,656 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,1,27226.58,124764.75,12.0,25907.33
AL,657 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,3,12372.89,54436.40666666667,13.333333333333334,10257.896666666667
AL,658 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,5,9116.236,48676.119999999995,13.0,7485.646000000001
AL,659 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,1,23098.21,87501.37,19.0,20514.53
AL,660 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,3,11733.49,63645.67333333334,23.333333333333332,10336.936666666666
AL,661 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,1,7577.0,67508.36,11.0,5603.73
AL,669 - TRANSURETHRAL PROCEDURES W CC,8,7686.83,34763.69375,15.75,6105.91125
AL,673 - OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,6,23017.683333333334,85168.96666666666,20.333333333333332,19626.57333333333
AL,674 - OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,3,13651.339999999998,45988.73333333334,12.333333333333334,12027.683333333334
AL,682 - RENAL FAILURE W MCC,42,8667.768809523808,41815.85023809524,55.214285714285715,7510.344999999999
AL,683 - RENAL FAILURE W CC,52,5731.158653846155,24372.576923076922,54.15384615384615,4612.624615384614
AL,684 - RENAL FAILURE W/O CC/MCC,21,3939.941428571429,21628.940476190477,18.904761904761905,2792.6604761904755
AL,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,40,6464.173999999999,31230.11075,36.725,5400.847499999999
AL,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,73,4801.13890410959,18446.001369863017,51.178082191780824,3696.6589041095885
AL,694 - URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,6,4537.241666666667,30820.185,13.833333333333334,2894.4816666666666
AL,696 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,1,4729.71,20964.64,14.0,3287.86
AL,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,16,8894.141249999999,36428.11875,32.0625,7764.527499999999
AL,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,13,6372.966153846153,28938.116153846153,29.153846153846153,5155.3561538461545
AL,700 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,1,4600.35,15335.24,17.0,3792.82
AL,707 - MAJOR MALE PELVIC PROCEDURES W CC/MCC,2,10172.54,33373.57,20.0,7779.405000000001
AL,708 - MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,11,7860.018181818183,47741.24272727272,24.454545454545453,5895.689090909091
AL,714 - TRANSURETHRAL PROSTATECTOMY W/O CC/MCC,2,5014.219999999999,26234.940000000002,18.5,3514.995
AL,737 - UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W CC,2,13123.695,68105.025,25.5,11913.880000000001
AL,"740 - UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC",1,11420.9,43560.76,21.0,10318.05
AL,742 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,1,11281.65,41011.5,26.0,9502.69
AL,743 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,3,6461.533333333333,32714.850000000006,18.333333333333332,5078.766666666666
AL,"755 - MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W CC",1,8340.08,19730.5,12.0,7713.75
AL,765 - CESAREAN SECTION W CC/MCC,1,10168.0,30951.25,20.0,6591.3
AL,774 - VAGINAL DELIVERY W COMPLICATING DIAGNOSES,1,8355.64,20963.18,11.0,4215.27
AL,775 - VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,2,4463.175,13532.91,17.0,3299.31
AL,781 - OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,1,6219.09,14516.55,11.0,4338.45
AL,808 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,2,16728.505,82716.81,17.5,12339.895
AL,809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,5,8176.589999999999,52053.524,20.4,6760.722
AL,811 - RED BLOOD CELL DISORDERS W MCC,25,7513.944400000002,35500.0884,19.68,6556.5196
AL,812 - RED BLOOD CELL DISORDERS W/O MCC,53,5141.036226415095,21782.269622641506,35.301886792452834,3963.7094339622636
AL,813 - COAGULATION DISORDERS,2,35299.965,192989.135,14.5,34241.67
AL,822 - LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W/O CC/MCC,1,9293.68,41972.74,19.0,7286.84
AL,828 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W/O CC/MCC,1,10958.53,59887.93,15.0,9736.13
AL,837 - CHEMO W ACUTE LEUKEMIA AS SDX OR W HIGH DOSE CHEMO AGENT W MCC,1,59921.17,250462.74,23.0,44646.09
AL,840 - LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,2,21828.695,83909.315,15.0,16525.985
AL,841 - LYMPHOMA & NON-ACUTE LEUKEMIA W CC,1,14937.55,89549.0,11.0,7334.09
AL,847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,5,7473.717999999999,45180.824,22.8,5966.048000000001
